entity,rel,objt,pageTitle_entity,views_entity
Q43,P163,Q81952,Turkey,14858
Q43,P1343,Q602358,Turkey,14858
Q43,P1343,Q19180675,Turkey,14858
Q43,P1343,Q4173137,Turkey,14858
Q43,P1343,Q867541,Turkey,14858
Q43,P6104,Q13341450,Turkey,14858
Q43,P206,Q4918,Turkey,14858
Q43,P206,Q166,Turkey,14858
Q43,P206,Q34575,Turkey,14858
Q43,P206,Q748696,Turkey,14858
Q43,P1304,Q580829,Turkey,14858
Q43,P2936,Q256,Turkey,14858
Q43,P2936,Q36163,Turkey,14858
Q43,P2936,Q180945,Turkey,14858
Q43,P2936,Q1160372,Turkey,14858
Q43,P2936,Q2360396,Turkey,14858
Q43,P2936,Q56577,Turkey,14858
Q43,P2936,Q35394,Turkey,14858
Q43,P2936,Q7918,Turkey,14858
Q43,P2936,Q8108,Turkey,14858
Q43,P2936,Q36748,Turkey,14858
Q43,P2936,Q36931,Turkey,14858
Q43,P2936,Q36885,Turkey,14858
Q43,P2936,Q10199,Turkey,14858
Q43,P2936,Q33290,Turkey,14858
Q43,P2936,Q33538,Turkey,14858
Q43,P2936,Q34040,Turkey,14858
Q43,P2936,Q3449805,Turkey,14858
Q43,P2936,Q6023868,Turkey,14858
Q43,P2936,Q22809485,Turkey,14858
Q43,P2936,Q36196,Turkey,14858
Q43,P361,Q23522,Turkey,14858
Q43,P361,Q27293,Turkey,14858
Q43,P361,Q7204,Turkey,14858
Q43,P361,Q72499,Turkey,14858
Q43,P361,Q12299139,Turkey,14858
Q43,P361,Q5401,Turkey,14858
Q43,P1424,Q17586314,Turkey,14858
Q43,P2596,Q1082380,Turkey,14858
Q43,P7867,Q8607509,Turkey,14858
Q43,P1889,Q1715478,Turkey,14858
Q43,P8744,Q431095,Turkey,14858
Q43,P9241,Q1185988,Turkey,14858
Q43,P1344,Q6013315,Turkey,14858
Q43,P17,Q43,Turkey,14858
Q7929263,P31,Q13406463,Vijayakanth filmography,14942
Q7929263,P31,Q1371849,Vijayakanth filmography,14942
Q7929263,P921,Q3534435,Vijayakanth filmography,14942
Q7929263,P360,Q11424,Vijayakanth filmography,14942
Q11660,P910,Q558331,Artificial intelligence,14291
Q11660,P910,Q10086859,Artificial intelligence,14291
Q11660,P279,Q21198,Artificial intelligence,14291
Q11660,P279,Q120208,Artificial intelligence,14291
Q11660,P279,Q1156402,Artificial intelligence,14291
Q11660,P1424,Q14411202,Artificial intelligence,14291
Q11660,P1424,Q119057776,Artificial intelligence,14291
Q11660,P5008,Q5460604,Artificial intelligence,14291
Q11660,P5008,Q6173448,Artificial intelligence,14291
Q11660,P5125,Q7112560,Artificial intelligence,14291
Q11660,P527,Q5514059,Artificial intelligence,14291
Q11660,P527,Q203790,Artificial intelligence,14291
Q11660,P527,Q105604957,Artificial intelligence,14291
Q11660,P527,Q2539,Artificial intelligence,14291
Q11660,P1889,Q117349473,Artificial intelligence,14291
Q11660,P1889,Q117349475,Artificial intelligence,14291
Q11660,P3095,Q15976092,Artificial intelligence,14291
Q11660,P3095,Q126116209,Artificial intelligence,14291
Q11660,P31,Q268592,Artificial intelligence,14291
Q11660,P31,Q112057532,Artificial intelligence,14291
Q11660,P31,Q123370638,Artificial intelligence,14291
Q11660,P31,Q125161275,Artificial intelligence,14291
Q11660,P1552,Q96482266,Artificial intelligence,14291
Q11660,P1552,Q14623823,Artificial intelligence,14291
Q11660,P2184,Q16000353,Artificial intelligence,14291
Q11660,P2184,Q2592244,Artificial intelligence,14291
Q11660,P1343,Q108928644,Artificial intelligence,14291
Q11660,P1343,Q4801030,Artificial intelligence,14291
Q11660,P1343,Q15751393,Artificial intelligence,14291
Q11660,P6104,Q113171054,Artificial intelligence,14291
Q11660,P366,Q4182287,Artificial intelligence,14291
Q11660,P366,Q554950,Artificial intelligence,14291
Q11660,P366,Q1078276,Artificial intelligence,14291
Q11660,P366,Q741490,Artificial intelligence,14291
Q11660,P366,Q108704339,Artificial intelligence,14291
Q11660,P3712,Q2555318,Artificial intelligence,14291
Q11660,P3712,Q109642276,Artificial intelligence,14291
Q11660,P3712,Q2631895,Artificial intelligence,14291
Q11660,P3712,Q30642,Artificial intelligence,14291
Q11660,P3712,Q6723726,Artificial intelligence,14291
Q11660,P3712,Q366872,Artificial intelligence,14291
Q11660,P3712,Q1185804,Artificial intelligence,14291
Q11660,P3712,Q2264109,Artificial intelligence,14291
Q11660,P3712,Q3478658,Artificial intelligence,14291
Q11660,P737,Q9418,Artificial intelligence,14291
Q11660,P737,Q8162,Artificial intelligence,14291
Q11660,P737,Q5891,Artificial intelligence,14291
Q11660,P793,Q2631085,Artificial intelligence,14291
Q11660,P793,Q23016184,Artificial intelligence,14291
Q11660,P793,Q2453355,Artificial intelligence,14291
Q11660,P1269,Q21198,Artificial intelligence,14291
Q11660,P1269,Q147638,Artificial intelligence,14291
Q11660,P5869,Q2539,Artificial intelligence,14291
Q11660,P5869,Q1362688,Artificial intelligence,14291
Q11660,P2283,Q115305900,Artificial intelligence,14291
Q11660,P2283,Q125361038,Artificial intelligence,14291
Q16246864,P31,Q11424,Ayalaan,14214
Q16246864,P136,Q1054574,Ayalaan,14214
Q16246864,P364,Q5885,Ayalaan,14214
Q16246864,P495,Q668,Ayalaan,14214
Q16246864,P57,Q21067305,Ayalaan,14214
Q16246864,P7573,Q74434531,Ayalaan,14214
Q16246864,P8889,Q102108194,Ayalaan,14214
Q227,P610,Q725591,Azerbaijan,14516
Q227,P1365,Q131337,Azerbaijan,14516
Q227,P1365,Q15180,Azerbaijan,14516
Q227,P30,Q48,Azerbaijan,14516
Q227,P30,Q46,Azerbaijan,14516
Q227,P35,Q57371,Azerbaijan,14516
Q227,P36,Q9248,Azerbaijan,14516
Q227,P37,Q9292,Azerbaijan,14516
Q227,P38,Q483725,Azerbaijan,14516
Q227,P47,Q399,Azerbaijan,14516
Q227,P47,Q794,Azerbaijan,14516
Q227,P47,Q43,Azerbaijan,14516
Q227,P47,Q159,Azerbaijan,14516
Q227,P47,Q230,Azerbaijan,14516
Q227,P47,Q244165,Azerbaijan,14516
Q227,P85,Q483968,Azerbaijan,14516
Q227,P194,Q330600,Azerbaijan,14516
Q227,P163,Q82236,Azerbaijan,14516
Q227,P31,Q3624078,Azerbaijan,14516
Q227,P31,Q6256,Azerbaijan,14516
Q227,P31,Q123480,Azerbaijan,14516
Q227,P31,Q56061,Azerbaijan,14516
Q227,P6,Q12850075,Azerbaijan,14516
Q227,P78,Q38414,Azerbaijan,14516
Q227,P122,Q7270,Azerbaijan,14516
Q227,P122,Q179164,Azerbaijan,14516
Q227,P122,Q49890,Azerbaijan,14516
Q227,P421,Q6779,Azerbaijan,14516
Q227,P421,Q63285931,Azerbaijan,14516
Q227,P150,Q179538,Azerbaijan,14516
Q227,P150,Q330818,Azerbaijan,14516
Q227,P150,Q201647,Azerbaijan,14516
Q227,P150,Q275784,Azerbaijan,14516
Q227,P150,Q275744,Azerbaijan,14516
Q227,P150,Q330800,Azerbaijan,14516
Q227,P150,Q241116,Azerbaijan,14516
Q227,P150,Q269680,Azerbaijan,14516
Q227,P150,Q9248,Azerbaijan,14516
Q227,P150,Q330850,Azerbaijan,14516
Q227,P150,Q330857,Azerbaijan,14516
Q227,P150,Q330807,Azerbaijan,14516
Q227,P150,Q330834,Azerbaijan,14516
Q227,P150,Q457491,Azerbaijan,14516
Q227,P150,Q372795,Azerbaijan,14516
Q227,P150,Q457494,Azerbaijan,14516
Q227,P150,Q387994,Azerbaijan,14516
Q227,P150,Q331687,Azerbaijan,14516
Q227,P150,Q330749,Azerbaijan,14516
Q227,P150,Q131290,Azerbaijan,14516
Q227,P150,Q330843,Azerbaijan,14516
Q227,P150,Q477163,Azerbaijan,14516
Q227,P150,Q476690,Azerbaijan,14516
Q227,P150,Q343908,Azerbaijan,14516
Q227,P150,Q344252,Azerbaijan,14516
Q227,P150,Q457513,Azerbaijan,14516
Q227,P150,Q688589,Azerbaijan,14516
Q227,P150,Q301832,Azerbaijan,14516
Q227,P150,Q269986,Azerbaijan,14516
Q227,P150,Q228811,Azerbaijan,14516
Q227,P150,Q688626,Azerbaijan,14516
Q227,P150,Q476695,Azerbaijan,14516
Q227,P150,Q230932,Azerbaijan,14516
Q227,P150,Q152825,Azerbaijan,14516
Q227,P150,Q688633,Azerbaijan,14516
Q227,P150,Q643989,Azerbaijan,14516
Q227,P150,Q593872,Azerbaijan,14516
Q227,P150,Q330796,Azerbaijan,14516
Q227,P150,Q389381,Azerbaijan,14516
Q227,P150,Q457508,Azerbaijan,14516
Q227,P150,Q457499,Azerbaijan,14516
Q227,P150,Q644048,Azerbaijan,14516
Q227,P150,Q386506,Azerbaijan,14516
Q227,P150,Q601105,Azerbaijan,14516
Q227,P150,Q382132,Azerbaijan,14516
Q227,P150,Q330864,Azerbaijan,14516
Q227,P150,Q234783,Azerbaijan,14516
Q227,P150,Q457485,Azerbaijan,14516
Q227,P150,Q330839,Azerbaijan,14516
Q227,P150,Q467491,Azerbaijan,14516
Q227,P150,Q498437,Azerbaijan,14516
Q227,P150,Q820940,Azerbaijan,14516
Q227,P150,Q179833,Azerbaijan,14516
Q227,P150,Q388960,Azerbaijan,14516
Q227,P150,Q158903,Azerbaijan,14516
Q227,P150,Q477168,Azerbaijan,14516
Q227,P150,Q388980,Azerbaijan,14516
Q227,P150,Q476703,Azerbaijan,14516
Q227,P150,Q6398826,Azerbaijan,14516
Q227,P150,Q129352,Azerbaijan,14516
Q227,P150,Q388087,Azerbaijan,14516
Q227,P150,Q476708,Azerbaijan,14516
Q227,P150,Q330790,Azerbaijan,14516
Q227,P150,Q330813,Azerbaijan,14516
Q227,P150,Q127255,Azerbaijan,14516
Q227,P150,Q458524,Azerbaijan,14516
Q227,P150,Q175459,Azerbaijan,14516
Q227,P150,Q249252,Azerbaijan,14516
Q227,P150,Q147553,Azerbaijan,14516
Q227,P150,Q249293,Azerbaijan,14516
Q227,P463,Q8908,Azerbaijan,14516
Q227,P463,Q380340,Azerbaijan,14516
Q227,P463,Q1065,Azerbaijan,14516
Q227,P463,Q81299,Azerbaijan,14516
Q227,P463,Q47543,Azerbaijan,14516
Q227,P463,Q191384,Azerbaijan,14516
Q227,P463,Q827525,Azerbaijan,14516
Q227,P463,Q656801,Azerbaijan,14516
Q227,P463,Q1043527,Azerbaijan,14516
Q227,P463,Q899770,Azerbaijan,14516
Q227,P463,Q188822,Azerbaijan,14516
Q227,P463,Q8475,Azerbaijan,14516
Q227,P463,Q842490,Azerbaijan,14516
Q227,P463,Q7809,Azerbaijan,14516
Q227,P463,Q17495,Azerbaijan,14516
Q227,P463,Q376150,Azerbaijan,14516
Q227,P463,Q162656,Azerbaijan,14516
Q227,P463,Q170424,Azerbaijan,14516
Q227,P463,Q7817,Azerbaijan,14516
Q227,P463,Q7779,Azerbaijan,14516
Q227,P463,Q318693,Azerbaijan,14516
Q227,P463,Q326816,Azerbaijan,14516
Q227,P463,Q596850,Azerbaijan,14516
Q227,P463,Q605326,Azerbaijan,14516
Q227,P910,Q5609682,Azerbaijan,14516
Q227,P237,Q168897,Azerbaijan,14516
Q227,P17,Q227,Azerbaijan,14516
Q227,P1465,Q8366411,Azerbaijan,14516
Q227,P1464,Q6542580,Azerbaijan,14516
Q227,P1740,Q8458033,Azerbaijan,14516
Q227,P1791,Q7974588,Azerbaijan,14516
Q227,P1792,Q6155842,Azerbaijan,14516
Q227,P1906,Q205602,Azerbaijan,14516
Q227,P1313,Q946064,Azerbaijan,14516
Q227,P530,Q17,Azerbaijan,14516
Q227,P530,Q38,Azerbaijan,14516
Q227,P530,Q183,Azerbaijan,14516
Q227,P530,Q159,Azerbaijan,14516
Q227,P530,Q184,Azerbaijan,14516
Q227,P530,Q212,Azerbaijan,14516
Q227,P530,Q794,Azerbaijan,14516
Q227,P530,Q399,Azerbaijan,14516
Q227,P530,Q801,Azerbaijan,14516
Q227,P530,Q403,Azerbaijan,14516
Q227,P530,Q30,Azerbaijan,14516
Q227,P530,Q41,Azerbaijan,14516
Q227,P530,Q148,Azerbaijan,14516
Q227,P530,Q43,Azerbaijan,14516
Q227,P530,Q458,Azerbaijan,14516
Q227,P530,Q833,Azerbaijan,14516
Q227,P530,Q843,Azerbaijan,14516
Q227,P530,Q865,Azerbaijan,14516
Q227,P530,Q96,Azerbaijan,14516
Q227,P530,Q145,Azerbaijan,14516
Q227,P530,Q39,Azerbaijan,14516
Q227,P530,Q218,Azerbaijan,14516
Q227,P530,Q36,Azerbaijan,14516
Q227,P530,Q232,Azerbaijan,14516
Q227,P530,Q230,Azerbaijan,14516
Q227,P530,Q191,Azerbaijan,14516
Q227,P530,Q35,Azerbaijan,14516
Q227,P530,Q16,Azerbaijan,14516
Q227,P530,Q902,Azerbaijan,14516
Q227,P530,Q142,Azerbaijan,14516
Q227,P530,Q28,Azerbaijan,14516
Q227,P530,Q423,Azerbaijan,14516
Q227,P530,Q23681,Azerbaijan,14516
Q227,P2184,Q188328,Azerbaijan,14516
Q227,P1589,Q5484,Azerbaijan,14516
Q227,P1622,Q14565199,Azerbaijan,14516
Q227,P2633,Q1255870,Azerbaijan,14516
Q227,P1304,Q190230,Azerbaijan,14516
Q227,P2853,Q1378312,Azerbaijan,14516
Q227,P2853,Q1123613,Azerbaijan,14516
Q227,P2852,Q1061257,Azerbaijan,14516
Q227,P2852,Q25648794,Azerbaijan,14516
Q227,P2852,Q25648798,Azerbaijan,14516
Q227,P2852,Q25648811,Azerbaijan,14516
Q227,P2959,Q20571344,Azerbaijan,14516
Q227,P1151,Q4924934,Azerbaijan,14516
Q227,P172,Q482942,Azerbaijan,14516
Q227,P172,Q1129737,Azerbaijan,14516
Q227,P172,Q49542,Azerbaijan,14516
Q227,P172,Q79797,Azerbaijan,14516
Q227,P172,Q10290517,Azerbaijan,14516
Q227,P1552,Q47185282,Azerbaijan,14516
Q227,P361,Q18869,Azerbaijan,14516
Q227,P361,Q302045,Azerbaijan,14516
Q227,P5125,Q7112194,Azerbaijan,14516
Q227,P5658,Q14565199,Azerbaijan,14516
Q227,P2936,Q56489,Azerbaijan,14516
Q227,P2936,Q35397,Azerbaijan,14516
Q227,P2936,Q7737,Azerbaijan,14516
Q227,P2936,Q35278,Azerbaijan,14516
Q227,P2936,Q36163,Azerbaijan,14516
Q227,P2936,Q36757,Azerbaijan,14516
Q227,P2936,Q36867,Azerbaijan,14516
Q227,P2936,Q36853,Azerbaijan,14516
Q227,P2936,Q29561,Azerbaijan,14516
Q227,P2936,Q31746,Azerbaijan,14516
Q227,P2936,Q34318,Azerbaijan,14516
Q227,P2936,Q791623,Azerbaijan,14516
Q227,P2936,Q3515311,Azerbaijan,14516
Q227,P2936,Q8785,Azerbaijan,14516
Q227,P2936,Q4906894,Azerbaijan,14516
Q227,P1889,Q365781,Azerbaijan,14516
Q227,P2596,Q2333408,Azerbaijan,14516
Q227,P7867,Q8607308,Azerbaijan,14516
Q227,P8402,Q97097913,Azerbaijan,14516
Q227,P8744,Q1656522,Azerbaijan,14516
Q227,P9241,Q282185,Azerbaijan,14516
Q227,P1343,Q15987490,Azerbaijan,14516
Q227,P1343,Q1053256,Azerbaijan,14516
Q227,P1343,Q867541,Azerbaijan,14516
Q227,P1343,Q113510146,Azerbaijan,14516
Q227,P1343,Q63985075,Azerbaijan,14516
Q227,P1343,Q19047539,Azerbaijan,14516
Q227,P1343,Q20096917,Azerbaijan,14516
Q227,P7084,Q6379949,Azerbaijan,14516
Q227,P1424,Q5898624,Azerbaijan,14516
Q227,P5008,Q6173448,Azerbaijan,14516
Q227,P121,Q20580338,Azerbaijan,14516
Q122802908,P31,Q11424,Chithha,14111
Q122802908,P364,Q5885,Chithha,14111
Q122802908,P406,Q123700985,Chithha,14111
Q122802908,P57,Q119761395,Chithha,14111
Q122802908,P162,Q3124846,Chithha,14111
Q122802908,P161,Q3124846,Chithha,14111
Q122802908,P161,Q33294836,Chithha,14111
Q122802908,P175,Q62090606,Chithha,14111
Q122802908,P86,Q16733171,Chithha,14111
Q122802908,P86,Q21932457,Chithha,14111
Q38799,P910,Q8504320,Hamas,14056
Q38799,P31,Q7210356,Hamas,14056
Q38799,P31,Q6762254,Hamas,14056
Q38799,P31,Q15627509,Hamas,14056
Q38799,P31,Q1530022,Hamas,14056
Q38799,P31,Q17127659,Hamas,14056
Q38799,P112,Q188653,Hamas,14056
Q38799,P112,Q307182,Hamas,14056
Q38799,P112,Q708854,Hamas,14056
Q38799,P159,Q47492,Hamas,14056
Q38799,P1142,Q1616403,Hamas,14056
Q38799,P1142,Q189746,Hamas,14056
Q38799,P1142,Q3757343,Hamas,14056
Q38799,P1142,Q123705191,Hamas,14056
Q38799,P1142,Q584548,Hamas,14056
Q38799,P1142,Q1144178,Hamas,14056
Q38799,P1142,Q574827,Hamas,14056
Q38799,P1142,Q22649,Hamas,14056
Q38799,P488,Q22690797,Hamas,14056
Q38799,P488,Q152378,Hamas,14056
Q38799,P1343,Q17290934,Hamas,14056
Q38799,P463,Q133207,Hamas,14056
Q38799,P1151,Q42351323,Hamas,14056
Q38799,P17,Q219060,Hamas,14056
Q38799,P241,Q1475112,Hamas,14056
Q38799,P3461,Q30,Hamas,14056
Q38799,P3461,Q801,Hamas,14056
Q38799,P3461,Q145,Hamas,14056
Q38799,P3461,Q458,Hamas,14056
Q38799,P3461,Q16,Hamas,14056
Q38799,P3461,Q408,Hamas,14056
Q38799,P3461,Q17,Hamas,14056
Q38799,P3461,Q733,Hamas,14056
Q38799,P3461,Q414,Hamas,14056
Q38799,P1830,Q310616,Hamas,14056
Q38799,P6365,Q7446006,Hamas,14056
Q38799,P1889,Q5644124,Hamas,14056
Q38799,P140,Q483654,Hamas,14056
Q38799,P495,Q219060,Hamas,14056
Q38799,P793,Q122975233,Hamas,14056
Q38799,P793,Q125162515,Hamas,14056
Q38799,P1344,Q122962941,Hamas,14056
Q38799,P1424,Q118038059,Hamas,14056
Q38799,P1424,Q25942885,Hamas,14056
Q38799,P740,Q39760,Hamas,14056
Q38799,P1269,Q6082884,Hamas,14056
Q38799,P520,Q333739,Hamas,14056
Q38799,P520,Q7635414,Hamas,14056
Q38799,P520,Q7905205,Hamas,14056
Q38799,P520,Q12796,Hamas,14056
Q38799,P520,Q282472,Hamas,14056
Q38799,P520,Q484000,Hamas,14056
Q38799,P520,Q121397,Hamas,14056
Q11184,P138,Q1048,Julian calendar,14492
Q11184,P910,Q7270038,Julian calendar,14492
Q11184,P31,Q210953,Julian calendar,14492
Q11184,P31,Q669102,Julian calendar,14492
Q11184,P31,Q9337488,Julian calendar,14492
Q11184,P1343,Q30059240,Julian calendar,14492
Q11184,P1366,Q12138,Julian calendar,14492
Q11184,P170,Q316867,Julian calendar,14492
Q11184,P279,Q12132,Julian calendar,14492
Q11184,P1889,Q14267,Julian calendar,14492
Q11184,P1889,Q217208,Julian calendar,14492
Q11184,P527,Q91345841,Julian calendar,14492
Q11184,P527,Q5151,Julian calendar,14492
Q11184,P527,Q3186692,Julian calendar,14492
Q11184,P527,Q23387,Julian calendar,14492
Q11184,P527,Q573,Julian calendar,14492
Q11184,P1365,Q200966,Julian calendar,14492
Q11184,P5008,Q6173448,Julian calendar,14492
Q2748319,P31,Q5,Nayanthara,14442
Q2748319,P19,Q1355,Nayanthara,14442
Q2748319,P27,Q668,Nayanthara,14442
Q2748319,P106,Q33999,Nayanthara,14442
Q2748319,P735,Q645412,Nayanthara,14442
Q2748319,P166,Q382780,Nayanthara,14442
Q2748319,P166,Q1468372,Nayanthara,14442
Q2748319,P166,Q6350190,Nayanthara,14442
Q2748319,P166,Q7681327,Nayanthara,14442
Q2748319,P166,Q5338360,Nayanthara,14442
Q2748319,P166,Q5449066,Nayanthara,14442
Q2748319,P166,Q5449071,Nayanthara,14442
Q2748319,P166,Q5449064,Nayanthara,14442
Q2748319,P166,Q6393333,Nayanthara,14442
Q2748319,P166,Q5120625,Nayanthara,14442
Q2748319,P166,Q4806821,Nayanthara,14442
Q2748319,P166,Q7420678,Nayanthara,14442
Q2748319,P166,Q7567536,Nayanthara,14442
Q2748319,P166,Q7929122,Nayanthara,14442
Q2748319,P166,Q7929089,Nayanthara,14442
Q2748319,P166,Q39049509,Nayanthara,14442
Q2748319,P1412,Q36236,Nayanthara,14442
Q2748319,P103,Q36236,Nayanthara,14442
Q2748319,P69,Q1156653,Nayanthara,14442
Q2748319,P69,Q24907705,Nayanthara,14442
Q2748319,P69,Q6733535,Nayanthara,14442
Q2748319,P1340,Q17122705,Nayanthara,14442
Q2748319,P1884,Q1922956,Nayanthara,14442
Q2748319,P140,Q9089,Nayanthara,14442
Q2748319,P21,Q6581072,Nayanthara,14442
Q2748319,P1283,Q29052541,Nayanthara,14442
Q2748319,P26,Q18210252,Nayanthara,14442
Q695677,P138,Q219237,Rickrolling,14317
Q695677,P2283,Q66084859,Rickrolling,14317
Q695677,P2283,Q102014,Rickrolling,14317
Q695677,P2283,Q57,Rickrolling,14317
Q695677,P1889,Q57,Rickrolling,14317
Q695677,P1889,Q66084859,Rickrolling,14317
Q695677,P1889,Q3702473,Rickrolling,14317
Q695677,P1889,Q50935069,Rickrolling,14317
Q695677,P1889,Q2150468,Rickrolling,14317
Q695677,P31,Q2927074,Rickrolling,14317
Q695677,P279,Q931092,Rickrolling,14317
Q25173,P138,Q45713,Titanic,14400
Q25173,P127,Q320466,Titanic,14400
Q25173,P127,Q1499462,Titanic,14400
Q25173,P289,Q767166,Titanic,14400
Q25173,P793,Q14592615,Titanic,14400
Q25173,P793,Q1501837,Titanic,14400
Q25173,P793,Q906512,Titanic,14400
Q25173,P793,Q17781833,Titanic,14400
Q25173,P793,Q29933828,Titanic,14400
Q25173,P793,Q596643,Titanic,14400
Q25173,P793,Q566889,Titanic,14400
Q25173,P793,Q38131096,Titanic,14400
Q25173,P532,Q24826,Titanic,14400
Q25173,P31,Q3362987,Titanic,14400
Q25173,P31,Q12859788,Titanic,14400
Q25173,P31,Q2055880,Titanic,14400
Q25173,P31,Q852190,Titanic,14400
Q25173,P910,Q8617195,Titanic,14400
Q25173,P176,Q848977,Titanic,14400
Q25173,P276,Q97,Titanic,14400
Q25173,P1071,Q10686,Titanic,14400
Q25173,P770,Q4115667,Titanic,14400
Q25173,P1441,Q44578,Titanic,14400
Q25173,P1441,Q1197729,Titanic,14400
Q25173,P1441,Q2099497,Titanic,14400
Q25173,P1441,Q1416989,Titanic,14400
Q25173,P1441,Q3991827,Titanic,14400
Q25173,P1441,Q1426605,Titanic,14400
Q25173,P1441,Q679670,Titanic,14400
Q25173,P1441,Q7809799,Titanic,14400
Q25173,P1441,Q633614,Titanic,14400
Q25173,P1441,Q2629089,Titanic,14400
Q25173,P1441,Q3991830,Titanic,14400
Q25173,P1441,Q3991824,Titanic,14400
Q25173,P1441,Q12742341,Titanic,14400
Q25173,P1441,Q1440610,Titanic,14400
Q25173,P516,Q2054182,Titanic,14400
Q25173,P2670,Q208123,Titanic,14400
Q25173,P504,Q24826,Titanic,14400
Q25173,P1029,Q215786,Titanic,14400
Q25173,P1029,Q267275,Titanic,14400
Q25173,P1029,Q561474,Titanic,14400
Q25173,P1029,Q347334,Titanic,14400
Q25173,P1029,Q287044,Titanic,14400
Q25173,P1029,Q561448,Titanic,14400
Q25173,P1029,Q714768,Titanic,14400
Q25173,P1029,Q466171,Titanic,14400
Q25173,P1029,Q545805,Titanic,14400
Q25173,P1029,Q714361,Titanic,14400
Q25173,P1029,Q456597,Titanic,14400
Q25173,P1029,Q779461,Titanic,14400
Q25173,P1029,Q15998019,Titanic,14400
Q25173,P1029,Q972647,Titanic,14400
Q25173,P1029,Q577873,Titanic,14400
Q25173,P1029,Q30606776,Titanic,14400
Q25173,P1029,Q5416379,Titanic,14400
Q25173,P1029,Q8007780,Titanic,14400
Q25173,P1029,Q729694,Titanic,14400
Q25173,P1029,Q275937,Titanic,14400
Q25173,P1029,Q715176,Titanic,14400
Q25173,P912,Q79451488,Titanic,14400
Q25173,P495,Q26,Titanic,14400
Q25173,P8989,Q104634377,Titanic,14400
Q25173,P1427,Q79848,Titanic,14400
Q25173,P1889,Q738840,Titanic,14400
Q25173,P7153,Q350134,Titanic,14400
Q25173,P8047,Q174193,Titanic,14400
Q25173,P1343,Q122900160,Titanic,14400
Q25173,P1343,Q15987490,Titanic,14400
Q25173,P1343,Q16082057,Titanic,14400
Q4555537,P31,Q81989119,Twitch (service),14466
Q4555537,P31,Q59152282,Twitch (service),14466
Q4555537,P31,Q35127,Twitch (service),14466
Q4555537,P31,Q122759350,Twitch (service),14466
Q4555537,P17,Q30,Twitch (service),14466
Q4555537,P127,Q98081129,Twitch (service),14466
Q4555537,P910,Q49760887,Twitch (service),14466
Q4555537,P1687,P4467,Twitch (service),14466
Q4555537,P1687,P8811,Twitch (service),14466
Q4555537,P1687,P8799,Twitch (service),14466
Q4555537,P1687,P5797,Twitch (service),14466
Q4555537,P1687,P12229,Twitch (service),14466
Q4555537,P1424,Q52153530,Twitch (service),14466
Q4555537,P793,Q76313706,Twitch (service),14466
Q4555537,P793,Q15735802,Twitch (service),14466
Q4555537,P793,Q108815387,Twitch (service),14466
Q4555537,P137,Q98081129,Twitch (service),14466
Q4555537,P2670,Q99869602,Twitch (service),14466
Q4555537,P1535,Q50279140,Twitch (service),14466
Q4555537,P1889,Q17042881,Twitch (service),14466
Q4555537,P112,Q5373565,Twitch (service),14466
Q4555537,P112,Q28112845,Twitch (service),14466
Q4555537,P112,Q28226109,Twitch (service),14466
Q4555537,P112,Q6317750,Twitch (service),14466
Q4555537,P1365,Q2369313,Twitch (service),14466
Q4555537,P4290,Q122940771,Twitch (service),14466
Q4555537,P2541,Q884,Twitch (service),14466
Q612,P190,Q48195,Dubai,13578
Q612,P190,Q2841,Dubai,13578
Q612,P190,Q34932,Dubai,13578
Q612,P190,Q16520,Dubai,13578
Q612,P190,Q3766,Dubai,13578
Q612,P190,Q140075,Dubai,13578
Q612,P190,Q1865,Dubai,13578
Q612,P190,Q374365,Dubai,13578
Q612,P190,Q1963,Dubai,13578
Q612,P190,Q8660,Dubai,13578
Q612,P190,Q8678,Dubai,13578
Q612,P190,Q8686,Dubai,13578
Q612,P190,Q123709,Dubai,13578
Q612,P190,Q1530,Dubai,13578
Q612,P190,Q1492,Dubai,13578
Q612,P190,Q3820,Dubai,13578
Q612,P190,Q1533,Dubai,13578
Q612,P190,Q193719,Dubai,13578
Q612,P190,Q12439,Dubai,13578
Q612,P190,Q1794,Dubai,13578
Q612,P190,Q11910,Dubai,13578
Q612,P190,Q71,Dubai,13578
Q612,P190,Q8810,Dubai,13578
Q612,P190,Q16572,Dubai,13578
Q612,P190,Q8646,Dubai,13578
Q612,P190,Q15340,Dubai,13578
Q612,P190,Q406,Dubai,13578
Q612,P190,Q221883,Dubai,13578
Q612,P190,Q35178,Dubai,13578
Q612,P190,Q65,Dubai,13578
Q612,P190,Q81033,Dubai,13578
Q612,P190,Q60,Dubai,13578
Q612,P190,Q35765,Dubai,13578
Q612,P190,Q90,Dubai,13578
Q612,P190,Q16556,Dubai,13578
Q612,P190,Q3616,Dubai,13578
Q612,P190,Q3579,Dubai,13578
Q612,P190,Q24639,Dubai,13578
Q612,P190,Q122723,Dubai,13578
Q612,P190,Q18808,Dubai,13578
Q612,P31,Q515,Dubai,13578
Q612,P31,Q56061,Dubai,13578
Q612,P31,Q1549591,Dubai,13578
Q612,P31,Q208511,Dubai,13578
Q612,P31,Q200250,Dubai,13578
Q612,P31,Q51929311,Dubai,13578
Q612,P17,Q878,Dubai,13578
Q612,P131,Q613,Dubai,13578
Q612,P1464,Q8053012,Dubai,13578
Q612,P910,Q7034238,Dubai,13578
Q612,P1792,Q21039190,Dubai,13578
Q612,P47,Q188810,Dubai,13578
